id,key,value,type 
810757319,website,http://www.calgarycoop.com/about_us/locations/northwest.php,regular
810757326,amenity,fuel,regular
810757326,name,Calgary Co-op Gas Bar Creekside,regular
810757326,operator,Co-op,regular
810757331,name,Co-op Convenience Store,regular
810757331,operator,Co-op,regular
810757331,shop,convenience,regular
810757336,amenity,car_wash,regular
810757336,name,Co-op Touchless Car Wash,regular
810757336,operator,Co-op,regular
810757350,housenumber,#136 11988,addr
810757350,street,Symons Valley Road NW,addr
810757350,amenity,cafe,regular
810757350,phone,403-275-2265,contact
810757350,name,Good Earth Coffeehouse and Bakery,regular
810757355,housenumber,11988,addr
810757355,street,Symons Valley Road NW,addr
810757355,name,Blockbuster,regular
810757355,shop,video,regular
810757360,housenumber,#114 11988,addr
810757360,postcode,T3P 0A3,addr
810757360,street,Symons Valley Road NW,addr
810757360,amenity,fast_food,regular
810757360,phone,403-295-3324,contact
810757360,name,Subway,regular
810757363,housenumber,#110 11988,addr
810757363,postcode,T3P 0A3,addr
810757363,street,Symons Valley Road NW,addr
810757363,phone,403-398-3572,contact
810757363,name,Great Clips,regular
810757363,shop,hairdresser,regular
810760983,amenity,restaurant,regular
810760983,name,Swiss Chalet,regular
812224908,amenity,bicycle_parking,regular
812224910,amenity,cafe,regular
812224910,website,http://www.calgary.ca/portal/server.pt/gateway/PTARGS_0_0_766_247_0_43/http;/content.calgary.ca/CCA/City+Hall/Business+Units/Parks/Find+a+Park+or+Pathway/Major+Parks/NW+Parks/Bowness+Park.htm#parkside,regular
812224915,highway,bus_stop,regular
812224915,ref,5027,regular
812254658,name,Tower Cleaners,regular
812254658,shop,dry_cleaning,regular
812254660,amenity,restaurant,regular
812254660,cuisine,vietnamese,regular
812254660,name,Kim Lan Vietnamese Restaurant,regular
812254667,amenity,restaurant,regular
812254667,name,Xan Mongolian Barbeque,regular
812254667,website,http://www.xanmongolianbarbeque.com/,regular
812254676,amenity,cafe,regular
812254676,name,Booster Juice,regular
812254680,name,La Senza,regular
812254680,shop,clothes,regular
812254704,amenity,fast_food,regular
812254704,name,Panago,regular
812254711,amenity,restaurant,regular
812254711,name,Californai Thai Fusion Cuisine,regular
812254711,website,http://www.californiathai.ca,regular
812254713,amenity,fast_food,regular
812254713,name,Edo,regular
812855064,amenity,fast_food,regular
812855064,name,Pizza Cottage,regular
812865305,amenity,fast_food,regular
812865305,name,Subway,regular
812865309,amenity,bank,regular
812865309,name,TD Canada Trust,regular
812865309,website,https://td.via.infonow.net/locator/DrillAction.do?id=8099,regular
812865314,name,Tower Cleaners,regular
812865314,shop,dry_cleaning,regular
812865321,amenity,cafe,regular
812865321,cuisine,chinese,regular
812865321,name,Tea Time,regular
812875315,leisure,playground,regular
812875319,leisure,pitch,regular
812875319,sport,basketball,regular
812875321,covered,yes,regular
812875321,leisure,picnic_table,regular
815648597,amenity,cafe,regular
815648597,name,Fresh Blend Coffee & Sandwich Bar,regular
815648598,name,First Choice Hair Cutters,regular
815648598,shop,hairdresser,regular
815648601,amenity,fast_food,regular
815648601,name,Subway,regular
815648605,name,Wicker Land,regular
815648605,shop,furniture,regular
815648605,website,http://wickerland.ca/,regular
815648623,amenity,restaurant,regular
815648623,name,Matador Pizza & Steak House,regular
815648627,amenity,restaurant,regular
815648627,cuisine,chinese,regular
815648627,name,Peking Garden Restaurant,regular
815648630,name,Varsity Wine Merchant,regular
815648630,shop,alcohol,regular
815648637,amenity,post_office,regular
815648637,name,The UPS Store,regular
822386695,name,The Bedroom Shop,regular
822386695,shop,furniture,regular
822387968,amenity,post_box,regular
822387968,type,cmb,regular
822393856,name,CH Barber Shop,regular
822393856,shop,hairdresser,regular
822393862,leisure,playground,regular
822393863,building,pavilion,regular
824090267,name,Vacuum Source,regular
824090267,shop,vacuum_cleaner,regular
824090268,name,Rhythmic Studios Inc.,regular
824090268,phone,403 228 5553,regular
824090268,shop,music,regular
824090274,amenity,post_box,regular
824090274,name,The UPS Store,regular
824090274,operator,UPS,regular
824090274,store,shipper,regular
826529335,highway,traffic_signals,regular
827104864,amenity,bank,regular
827104864,name,BMO,regular
827104865,housenumber,8220,addr
827104865,street,Centre Street N,addr
827104865,name,Dollarama Beddington Centre,regular
827104865,shop,variety_store,regular
827113885,old_name,Sears,regular
827113885,shop,vacant,regular
832385833,amenity,fast_food,regular
832385833,name,Subway,regular
832385834,amenity,fast_food,regular
832385834,name,Taco Time,regular
832385835,amenity,fast_food,regular
832385835,name,Opa!,regular
832385836,amenity,fast_food,regular
832385836,name,Royal India Express,regular
832385837,amenity,fast_food,regular
832385837,name,Koryo Korean Barbeque,regular
832385839,amenity,fast_food,regular
832385839,name,A&W,regular
832385840,amenity,fast_food,regular
832385840,name,British Fish & Chips,regular
832385841,amenity,fast_food,regular
832385841,name,Edo,regular
832385842,amenity,fast_food,regular
832385843,amenity,post_box,regular
832386425,amenity,clinic,regular
832386425,name,Royal Oak Clinic,regular
832386426,name,Angles Hair & Spa,regular
832386426,shop,hairdresser,regular
838720448,amenity,pub,regular
838720448,name,Brixton Neighborhood Pub,regular
838722844,highway,bus_stop,regular
838722844,name,#64 Macewan,regular
838723684,amenity,fuel,regular
838723684,name,Petro Canada fuel and convenience store,regular
838723684,shop,convenience,regular
838734015,amenity,fast_food,regular
838734015,cuisine,ice_cream,regular
838734015,name,Dairy Queen,regular
838735012,housenumber,66,addr
838735012,street,Sandarac Drive NW,addr
838735012,amenity,fast_food,regular
838735012,cuisine,sandwich,regular
838735012,name,Subway,regular
838738363,housenumber,44,addr
838738363,street,Sandarac Drive NW,addr
838738363,amenity,fuel,regular
838738363,name,Esso,regular
838738363,operator,Esso,regular
838738363,shop,convenience,regular
838750601,amenity,place_of_worship,regular
838750601,name,Lutheran,regular
864242419,highway,motorway_junction,regular
864242419,ref,48,regular
932679674,name,7-Eleven,regular
932679674,shop,convenience,regular
932679679,amenity,fuel,regular
932679679,name,Petro Canada,regular
946405270,amenity,fuel,regular
946405270,name,Centex,regular
946405271,amenity,fast_food,regular
946405271,name,Subway,regular
961130490,highway,motorway_junction,regular
961130490,noref,yes,regular
961130497,highway,traffic_signals,regular
961130499,highway,traffic_signals,regular
961130540,highway,traffic_signals,regular
961130541,highway,traffic_signals,regular
961130682,highway,motorway_junction,regular
961130682,noref,yes,regular
963801850,amenity,restaurant,regular
963801850,name,Milestones,regular
963801850,website,http://www.milestonesrestaurants.com/location_map.php?id=35,regular
963801855,name,Ultracuts,regular
963801855,shop,hairdresser,regular
963801860,amenity,restaurant,regular
963801860,name,Moxie's,regular
963801860,website,http://www.moxies.ca,regular
963813077,amenity,restaurant,regular
963813077,name,Silver City Restaurant,regular
963833163,amenity,cafe,regular
963833163,name,Tim Hortons,regular
963833163,operator,Restaurant Brands International Inc.,regular
963833163,website,http://www.timhortons.com/,regular
963833168,name,7-Eleven,regular
963833168,shop,convenience,regular
963833186,amenity,fuel,regular
963833186,name,7-Eleven,regular
963888376,amenity,fast_food,regular
963888376,name,Calgary Deep Deep Deep Dish Pizza,regular
963888376,website,http://www.chicagodeepdishpizza.com/,regular
963888384,amenity,restaurant,regular
963888384,name,Tom's House of Pizza,regular
963888384,website,http://www.tomshouseofpizza.com/,regular
966188299,name,Mang Fung Supermarket,regular
966188299,shop,supermarket,regular
966910643,amenity,restaurant,regular
966910643,cuisine,vietnamese,regular
966910643,name,Bobby Chao Pho,regular
966911303,name,Mac's,regular
966911303,shop,convenience,regular
966921876,highway,bus_stop,regular
966921876,name,Route 77,regular
966922258,highway,bus_stop,regular
966922258,name,Route 77,regular
966926097,amenity,restaurant,regular
966926097,name,Edgemont City Asian Cuisine,regular
966927930,amenity,clinic,regular
966927930,name,Medical Clinic,regular
967518218,amenity,fast_food,regular
967518218,name,Panago,regular
967518219,amenity,fast_food,regular
967518219,name,Quizno's,regular
967518220,amenity,fast_food,regular
967518220,name,Extreme Pita,regular
967518221,highway,traffic_signals,regular
967978361,access,private,regular
967978361,amenity,parking,regular
967978361,name,Tom Baines School parking,regular
969161110,highway,turning_circle,regular
969161172,crossing,uncontrolled,regular
969161172,highway,crossing,regular
969161322,highway,turning_circle,regular
971655440,highway,turning_circle,regular
971655481,highway,turning_circle,regular
971655515,highway,turning_circle,regular
971655550,highway,turning_circle,regular
972965939,highway,traffic_signals,regular
972987810,highway,traffic_signals,regular
972987812,highway,traffic_signals,regular
972987855,highway,traffic_signals,regular
972987863,highway,traffic_signals,regular
972987913,highway,traffic_signals,regular
977220399,highway,turning_circle,regular
977230264,leisure,playground,regular
979876460,amenity,fast_food,regular
979876460,name,Subway,regular
979876465,amenity,atm,regular
979876465,name,PC Financial,regular
989465258,highway,traffic_signals,regular
989465258,source,Bing,regular
989465337,highway,traffic_signals,regular
989465337,source,Bing,regular
989465338,highway,traffic_signals,regular
989465338,source,Bing,regular
989465389,highway,motorway_junction,regular
989465389,noref,yes,regular
998895608,highway,crossing,regular
998895666,highway,traffic_signals,regular
1010584152,amenity,pub,regular
1010584152,name,Tudor Rose,regular
1010584152,website,http://www.facebook.com/pages/Calgary-AB/The-Tudor-Rose/128709350475955,regular
1010584159,amenity,restaurant,regular
1010584159,cuisine,vietnamese,regular
1010584159,name,Nha Trang,regular
1010584162,amenity,restaurant,regular
1010584162,cuisine,japanese,regular
1010584162,name,Ajisai,regular
1010584162,website,http://myajisai.ca/,regular
1010584164,name,Liquor Depot,regular
1010584164,shop,alcohol,regular
1011972694,barrier,gate,regular
1014180791,name,Go Market,regular
1014180791,shop,convenience,regular
1017489211,highway,traffic_signals,regular
1017489222,highway,traffic_signals,regular
1020348823,entrance,yes,regular
1021856822,amenity,bank,regular
1021856822,atm,yes,regular
1021856822,name,HSBC,regular
1021856825,amenity,post_box,regular
1021856833,amenity,atm,regular
1021856833,name,RBC,regular
1021856834,amenity,post_office,regular
1023626656,name,Mac's,regular
1023626656,shop,convenience,regular
1023626705,amenity,post_box,regular
1023626711,amenity,telephone,regular
1023626711,name,TELUS,regular
1025850648,name,Exotica Land,regular
1025850648,shop,florist,regular
1025850649,amenity,fast_food,regular
1025850649,name,A&W,regular
1025850651,name,Walmart,regular
1025850651,shop,department_store,regular
1025850651,website,http://www.walmart.ca/store?StoreID=3011,regular
1025850652,leisure,sports_centre,regular
1025850652,name,Goodlife Fitness - Northland Village Club,regular
1025850652,sport,fitness,regular
1025850652,website,http://www.goodlifefitness.com/locations/alberta/calgary/250,regular
1025850657,amenity,pharmacy,regular
1025850657,name,Shoppers Drug Mart,regular
1025850658,leisure,laser_tag,regular
1025850658,name,Battlefield Live Calgary,regular
1025850658,website,http://www.battlefieldlivecalgary.ca/,regular
1025850659,name,Best Buy,regular
1025850659,shop,electronics,regular
1025850661,shop,vacant,regular
1025850662,level,1,regular
1025850662,name,Winners,regular
1025850662,shop,department_store,regular
1027349835,barrier,gate,regular
1030273381,name,Country Hills Toyota Scion,regular
1030273381,shop,car,regular
1030273381,website,http://www.chtoyota.ca/,regular
1030273382,amenity,fuel,regular
1030273382,name,Petro-Pass,regular
1036804282,amenity,bank,regular
1036804282,name,RBC,regular
1036804283,amenity,fast_food,regular
1036804283,name,A&W,regular
1036984710,amenity,post_box,regular
1036984712,amenity,cafe,regular
1036984712,name,Starbucks Coffee,regular
1036984714,name,Safeway Wine & Spirits,regular
1036984714,shop,alcohol,regular
1036984716,amenity,post_box,regular
1042134103,aeroway,helipad,regular
1042134103,name,Calgary (Bow Crow) Heliport,regular
1042134103,source,ourairports.com,regular
1048239517,amenity,cafe,regular
1048239517,cuisine,coffee_shop,regular
1048239517,drive_through,yes,regular
1048239517,name,Tim Hortons,regular
1048239517,operator,Restaurant Brands International Inc.,regular
1048239517,website,http://www.timhortons.com/,regular
1048239533,amenity,veterinary,regular
1048239533,name,Panorama Hills Animal Hospital,regular
1048239546,amenity,restaurant,regular
1048239546,cuisine,indian,regular
1048239546,name,Tamarind,regular
1048239554,leisure,playground,regular
1063588277,amenity,restaurant,regular
1063588277,name,Five Rivers Indian Cuisine,regular
1063588285,amenity,fuel,regular
1063588285,name,Petro Canada,regular
1063588288,amenity,fast_food,regular
1063588288,cuisine,burger,regular
1063588288,name,McDonald's,regular
1063588288,website,http://www.mcdonalds.ca/,regular
1074583909,highway,bus_stop,regular
1074583909,name,174,regular
1074583923,highway,bus_stop,regular
1074583923,name,74,regular
1074583924,highway,bus_stop,regular
1074583924,name,74,regular
1074583925,highway,bus_stop,regular
1074583925,name,174,regular
1076428063,amenity,restaurant,regular
1076428063,cuisine,asian,regular
1076428063,name,Tropical Delight,regular
1076430131,amenity,restaurant,regular
1076430131,cuisine,pho,regular
1076430131,name,Basil,regular
1080112495,name,Aldo Outlet,regular
1080112495,shop,shoes,regular
1080112495,website,http://www.aldoshoes.com,regular
1080112496,name,Reitmans,regular
1080112496,shop,clothes,regular
1080112496,website,http://www.reitmans.com,regular
1080112497,name,Shoe Warehouse,regular
1080112497,shop,shoes,regular
1080112497,website,http://www.shoewarehouse.ca,regular
1080112499,name,Sterling Outlet,regular
1080112499,shop,shoes,regular
1080112499,website,http://www.sterlingshoes.com,regular
1080112500,name,Laura Outlet,regular
1080112500,shop,clothes,regular
1080112500,website,http://www.lauracanada.com/share/en/stores/content.spy?province=AB&store=LOUT&city=CALGARY,regular
1083068670,amenity,telephone,regular
1083068670,name,Bell,regular
1083068672,amenity,clinic,regular
1083068672,phone,403-730-4466,contact
1083068672,level,1,regular
1083068672,name,H2 Medical Centre,regular
1083068677,access,customers,regular
1083068677,amenity,toilets,regular
1083068677,name,Washroom in Superstore,regular
1083068680,access,customers,regular
1083068680,amenity,toilets,regular
1083068680,level,1,regular
1083068680,name,Washroom in Superstore,regular
1092853062,amenity,fast_food,regular
1092853062,name,A&W,regular
1092853065,amenity,restaurant,regular
1092853065,name,Cactus Club Cafe,regular
1092853065,website,http://www.cactusclubcafe.com/locations/ab/calgary/barlow-trail,regular
1105197080,highway,turning_circle,regular
1105630499,amenity,fast_food,regular
1105630499,name,Pizza 73,regular
1105630502,amenity,doctors,regular
1105630502,name,Thorncliffe Medical Centre,regular
1105630507,name,Crimpers Hair Design,regular
1105630507,shop,hairdresser,regular
1105630513,amenity,restaurant,regular
1105630513,name,Tops Pizza & Lounge,regular
1105630561,highway,traffic_signals,regular
1106801072,highway,traffic_signals,regular
1106801074,highway,traffic_signals,regular
1107042928,barrier,gate,regular
1107071026,crossing,uncontrolled,regular
1107071026,highway,crossing,regular
1110017059,name,Lakeview Signature Inn Calgary Airport,regular
1110017059,tourism,hotel,regular
1110017059,website,http://www.lakeviewsuitescalgary.com/,regular
1113888563,name,Winners,regular
1113888563,shop,department_store,regular
1113888566,name,Dairy Queen,regular
1113888566,shop,confectionery,regular
1113888568,amenity,cafe,regular
1113888568,name,Orange Julius,regular
1117943155,amenity,parking_entrance,regular
1117943155,name,Market Mall underground parkade entrance,regular
1117943177,amenity,parking_entrance,regular
1118976748,amenity,post_office,regular
1118976748,name,Purolator Shipping Centre,regular
1118976748,operator,Purolator,regular
1118976748,website,http://www.purolator.com/,regular
1120697762,amenity,restaurant,regular
1120697762,cuisine,mexican,regular
1120697762,name,Paloma Family Restaurant,regular
1120697762,website,http://www.facebook.com/pages/Paloma-Family-Restaurant/107242046007199,regular
1120697766,amenity,pharmacy,regular
1120697766,name,Whitehorn Pharmacy,regular
1120697768,name,Express Food Mart,regular
1120697768,shop,convenience,regular
1120697772,name,Klohn Crippen Berger,regular
1120697772,office,company,regular
1120697772,website,http://www.klohn.com/,regular
1125757619,highway,traffic_signals,regular
1125757628,highway,traffic_signals,regular
1125778920,highway,turning_circle,regular
1126757082,amenity,atm,regular
1126757082,name,TD Canada Trust,regular
1160719487,amenity,cafe,regular
1160719487,cuisine,coffee_shop,regular
1160719487,name,Tim Hortons,regular
1160719487,operator,Restaurant Brands International Inc.,regular
1160719487,website,http://www.timhortons.com/,regular
1160719489,amenity,fast_food,regular
1160719489,name,Western Deep Dish Pizza,regular
1160719491,amenity,restaurant,regular
1160719491,name,Tenka Sushi Shabu Shabu Japanese Cuisine,regular
1160719493,enforcement,traffic_signals,regular
1160719493,relation,enforcement,regular
1193624431,amenity,pub,regular
1193624431,name,The Pig & Whistle Pub,regular
1193624431,website,http://www.thepigandwhistlepub.com/,regular
1193624432,name,Gravity Hair Salon & Products,regular
1193624432,shop,hairdresser,regular
1193624433,healthcare,clinic,regular
1193624433,speciality,radiology,healthcare
1193624433,name,EFW Radiology,regular
1197937690,highway,traffic_signals,regular
1197937690,source,Bing,regular
1197937692,highway,traffic_signals,regular
1197937692,source,Bing,regular
1199744170,highway,motorway_junction,regular
1199744170,ref,70,regular
1199748407,highway,motorway_junction,regular
1199748407,ref,68,regular
1199762722,highway,motorway_junction,regular
1199762722,ref,74,regular
1203848257,highway,motorway_junction,regular
1203848257,noref,yes,regular
1203848269,highway,motorway_junction,regular
1203848269,noref,yes,regular
1203899605,aeroway,holding_position,regular
1213575324,name,7-Eleven,regular
1213575324,shop,convenience,regular
1213736021,amenity,post_box,regular
1213736021,collection_times,"Mo-Fr 09:00,17:00",regular
1213736021,drive_through,no,regular
1213736021,operator,Canada Post,regular
1213736030,enforcement,traffic_signals,regular
1213736030,relation,enforcement,regular
1213736049,amenity,pharmacy,regular
1213736049,name,Medicine Centre Pharmacy,regular
1222461478,highway,traffic_signals,regular
1222573482,amenity,post_box,regular
1222579467,amenity,fast_food,regular
1222579467,name,Thai Express,regular
1222579472,amenity,fast_food,regular
1222579472,name,Silver Wok,regular
1222579477,name,Sophie's Treats,regular
1222579477,shop,confectionery,regular
1222579486,amenity,fast_food,regular
1222579486,name,Umi Sushi Express,regular
1222579491,amenity,fast_food,regular
1222579491,name,Koya,regular
1222579492,amenity,fast_food,regular
1222579492,name,Taco Time,regular
1222579495,amenity,fast_food,regular
1222579495,name,Subway,regular
1222585910,amenity,telephone,regular
1222585910,name,Bell,regular
1222585911,access,customers,regular
1222585911,amenity,toilets,regular
1222585911,name,Washroom in Superstore,regular
1222585912,amenity,doctors,regular
1222585912,name,Primacy Medical Clinic,regular
1224822533,amenity,pharmacy,regular
1224822533,name,Safeway,regular
1229434786,city,Calgary,addr
1229434786,housenumber,27,addr
1229434786,postcode,T2E 8Z9,addr
1229434786,province,AB,addr
1229434786,street,Aero Drive NE,addr
1229434786,name,Grand & Toy,regular
1229434786,shop,stationery,regular
1229434807,housenumber,149-46,addr
1229434807,street,Aero Drive NE,addr
1229434807,name,FedEx Ground,regular
1229434807,shop,courier,regular
1229434810,housenumber,114-52,addr
1229434810,street,Aero Drive NE,addr
1229434810,fixme,position in building may be wrong,regular
1229434810,name,Miele Experience Centre,regular
1229434810,phone,+1 866-758-0462,regular
1229434810,shop,yes,regular
1232680069,highway,traffic_signals,regular
1232680076,highway,traffic_signals,regular
1233597237,highway,bus_stop,regular
1233597280,highway,bus_stop,regular
1260074063,highway,crossing,regular
1260391314,highway,crossing,regular
1260421228,highway,traffic_signals,regular
1278929598,barrier,gate,regular
1278929628,highway,turning_circle,regular
1281693690,highway,crossing,regular
1281719998,leisure,playground,regular
1281720214,leisure,playground,regular
1305482127,highway,traffic_signals,regular
1305482144,highway,turning_circle,regular
1307076132,highway,turning_circle,regular
1315816093,barrier,gate,regular
1329355693,amenity,restaurant,regular
1329355693,cuisine,indian,regular
1329355693,name,Saffron,regular
1329355693,takeaway,only,regular
1329355693,website,http://www.saffrontakeout.ca/,regular
1329355698,city,Calgary,addr
1329355698,country,CA,addr
1329355698,housenumber,3604,addr
1329355698,postcode,T2L 1V9,addr
1329355698,province,Alberta,addr
1329355698,street,52 Avenue NW,addr
1329355698,unit,#128,addr
1329355698,amenity,restaurant,regular
1329355698,cuisine,vietnamese,regular
1329355698,name,Pho Thien Huong Essence of Saigon Garden,regular
1329355698,opening_hours,"Mo,Tu 11:00-20:00; We-Sa 11:00-21:00",regular
1329355698,phone,+1-403-210-4909,regular
1329355698,website,https://www.essenceofsaigongarden.com/,regular
1329355716,city,Calgary,addr
1329355716,country,CA,addr
1329355716,housenumber,3604,addr
1329355716,postcode,T2L 1V9,addr
1329355716,province,Alberta,addr
1329355716,street,52 Avenue NW,addr
1329355716,unit,#111,addr
1329355716,amenity,fast_food,regular
1329355716,name,The Donair Palace,regular
1329355716,phone,+1-403-457-6011,regular
1329355716,website,http://donairpalace.com/index.html,regular
1329355720,highway,bus_stop,regular
1329355720,route_ref,9,regular
1329355745,city,Calgary,addr
1329355745,country,CA,addr
1329355745,housenumber,3616,addr
1329355745,postcode,T2L 1V9,addr
1329355745,province,Alberta,addr
1329355745,street,52 Avenue NW,addr
1329355745,unit,#7,addr
1329355745,amenity,fast_food,regular
1329355745,cuisine,sandwich,regular
1329355745,name,Subway,regular
1329355745,opening_hours,Mo-Th 07:00-21:30; Fr 07:00-22:00; Sa 09:00-22:00; Su 09:00-21:00,regular
1329355745,outdoor_seating,no,regular
1329355745,phone,+1-403-282-5685,regular
1329355745,smoking,no,regular
1329355745,website,http://www.subway.com,regular
1329355751,amenity,fast_food,regular
1329355751,cuisine,vietnamese,regular
1329355751,name,Vietnamese Beef Stew,regular
1329355751,outdoor_seating,no,regular
1329355751,phone,+1-403-220-0681,regular
1329355754,amenity,restaurant,regular
1329355754,cuisine,korean,regular
1329355754,name,Hankang Korean BBQ Family Restaurant,regular
1335166361,highway,traffic_signals,regular
1335166479,railway,level_crossing,regular
1335188052,highway,traffic_signals,regular
1335188053,highway,traffic_signals,regular
1335188183,highway,motorway_junction,regular
1335188183,noref,yes,regular
1335188315,highway,crossing,regular
1335188359,highway,motorway_junction,regular
1335188359,noref,yes,regular
1364074826,city,Calgary,addr
1364074826,housenumber,319 4820,addr
1364074826,street,Northland Drive NW,addr
1364074826,amenity,fast_food,regular
1364074826,cuisine,pizza,regular
1364074826,name,Panago,regular
1364074826,opening_hours,Su-Th 11:00-00:00;Fr-Sa 11:00-01:00;PH 11:00-00:00,regular
1364074826,phone,+1-403-310-0001,regular
1364074826,source,http://www.panago.com/locations/,regular
1364074826,website,http://www.panago.com/,regular
1364074830,city,Calgary,addr
1364074830,housenumber,4820,addr
1364074830,postcode,T2L 2L3,addr
1364074830,street,Northland Drive NW,addr
1364074830,amenity,cafe,regular
1364074830,cuisine,ice_cream,regular
1364074830,name,Menchies,regular
1364074830,opening_hours,Mo-Fr 10:30-22:00;Sa-Su 12:00-22:00,regular
1364074830,phone,+1-403-460-7871,regular
1364074830,source,http://www.menchies.ca/frozen-yogurt-shops/frozen-yogurt--northland-plaza-ab,regular
1364074830,website,http://www.menchies.ca/,regular
1364074834,city,Calgary,addr
1364074834,housenumber,4820,addr
1364074834,postcode,T2L 2L3,addr
1364074834,street,Northland Drive NW,addr
1364074834,amenity,bank,regular
1364074834,atm,yes,regular
1364074834,name,RBC,regular
1364074834,opening_hours,Mo-Tu 09:30-17:00;We-Th 09:30-20:00;Fr 09:30-18:00;Sa 09:00-16:00;Su closed,regular
1364074834,phone,+1-403-292-2477,regular
1364074834,source,https://maps.rbcroyalbank.com/locator/searchResults.php?t=1259,regular
1364651058,amenity,post_box,regular
1364651058,type,cmb,regular
1364651070,amenity,restaurant,regular
1364651070,name,Vietnam Sub & Grill,regular
1364651082,amenity,fast_food,regular
1364651082,name,Mother's Pizza,regular
1364861958,amenity,dentist,regular
1364861958,healthcare,dentist,regular
1364861958,name,Metro Dental Harvest Hills,regular
1364861958,website,http://www.metrodentalcare.ca/,regular
1364861960,crossing,uncontrolled,regular
1364861960,highway,crossing,regular
1364861982,name,Dollar Bonanza,regular
1364861982,shop,variety_store,regular
1364862002,amenity,restaurant,regular
1364862002,cuisine,japanese,regular
1364862002,name,Koiji Restolounge,regular
1364862024,name,Sirena Salon & Spa,regular
1364862024,shop,hairdresser,regular
1379410026,amenity,restaurant,regular
1379410026,name,Boston Pizza,regular
1379590041,amenity,restaurant,regular
1379590041,name,Saaj Grill,regular
1379590042,amenity,restaurant,regular
1379590042,name,CAPS Bar & Grill,regular
1379601609,amenity,clinic,regular
1379601609,name,Simon's Valley Family Clinic,regular
1379601610,amenity,restaurant,regular
1379601610,cuisine,pizza,regular
1379601610,name,Stolo's Pizza & Sports Bar,regular
1379601611,amenity,restaurant,regular
1379601611,name,Game Time Bar & Grill,regular
1379601611,phone,(403) 274-2114,regular
1379601611,website,http://www.gametimesportsbarandgrill.com/,regular
1379601612,name,Mobilicity,regular
1379601612,shop,mobile_phone,regular
1379601613,city,Calgary,addr
1379601613,country,CA,addr
1379601613,housenumber,972,addr
1379601613,province,AB,addr
1379601613,street,72 Avenue NE,addr
1379601613,name,Action Cabinets,regular
1379601613,office,company,regular
1379601614,amenity,restaurant,regular
1379601614,name,China Palace Restaurant,regular
1379601615,amenity,veterinary,regular
1379601615,name,Veterinary Clinic,regular
1379601616,name,King's Liquor,regular
1379601616,shop,alcohol,regular
1382540611,amenity,car_wash,regular
1382540675,name,Crowfood Wine & Spirits,regular
1382540675,shop,alcohol,regular
1382540675,website,http://www.crowfootliquor.com/contact#panorama,regular
1393060050,housenumber,1120,addr
1393060050,postcode,T2E 7V8,addr
1393060050,street,64th Ave NE,addr
1393060050,building,yes,regular
1393060050,name,TheMIGroup Household Goods Operations Center,regular
1393921920,railway,level_crossing,regular
1393921941,railway,level_crossing,regular
1424743445,crossing,traffic_signals,regular
1424743445,highway,crossing,regular
1424773360,crossing,traffic_signals,regular
1424773360,highway,crossing,regular
1437177061,highway,traffic_signals,regular
1437177061,traffic_signals,signal,regular
1437177999,highway,motorway_junction,regular
1437177999,noref,yes,regular
1437500650,barrier,toll_booth,regular
1439663940,highway,motorway_junction,regular
1439663940,ref,273,regular
1445116288,amenity,fuel,regular
1445116288,name,Gas Bar,regular
1445143380,amenity,restaurant,regular
1445143380,cuisine,indian,regular
1445143380,name,Mother India Restaurant & Sweets,regular
1445143384,name,Asian Halal Meat & Food Inc.,regular
1445143384,shop,supermarket,regular
1445143389,name,Shawdesi Bazaar & Halal Meat,regular
1445143389,shop,supermarket,regular
1445143391,amenity,fast_food,regular
1445143391,cuisine,indian,regular
1445143391,name,The Samosa Factory,regular
1445143391,website,http://www.samosafactory.ca/,regular
1445842238,crossing,traffic_signals,regular
1445842238,highway,crossing,regular
1446046939,name,On The Run,regular
1446046939,shop,convenience,regular
1446046984,amenity,fuel,regular
1446046984,name,Esso,regular
1446047030,amenity,fast_food,regular
1446047030,cuisine,sandwich,regular
1446047030,name,Subway,regular
1446718497,highway,turning_circle,regular
1449195299,highway,turning_circle,regular
1449264340,barrier,bus_trap,regular
1449264692,highway,traffic_signals,regular
1450280850,amenity,post_box,regular
1450280851,amenity,post_box,regular
1450280853,amenity,restaurant,regular
1450280853,name,Africana Eatery,regular
1452765441,crossing,uncontrolled,regular
1452765441,highway,crossing,regular
1452765821,highway,traffic_signals,regular
1452769198,highway,traffic_signals,regular
1454594454,highway,motorway_junction,regular
1454594454,noref,yes,regular
1454594571,highway,traffic_signals,regular
1454594578,crossing,no,regular
1454594736,highway,traffic_signals,regular
1454594755,highway,traffic_signals,regular
1454595236,highway,traffic_signals,regular
1454595256,highway,traffic_signals,regular
1454595263,highway,traffic_signals,regular
1454595409,highway,crossing,regular
1458250030,railway,level_crossing,regular
1458250049,railway,level_crossing,regular
1458250062,railway,level_crossing,regular
1458250103,railway,level_crossing,regular
1461389214,railway,level_crossing,regular
1461389225,railway,level_crossing,regular
1461389226,railway,level_crossing,regular
1461389240,railway,crossing,regular
1461389242,railway,level_crossing,regular
1461389251,railway,level_crossing,regular
1461389259,railway,crossing,regular
1461389271,railway,level_crossing,regular
1461389273,railway,level_crossing,regular
1461389278,railway,level_crossing,regular
1461389297,railway,level_crossing,regular
1463352623,highway,turning_circle,regular
1463352644,highway,turning_circle,regular
1463352646,highway,turning_circle,regular
1463352650,highway,turning_circle,regular
1480283583,name,London Drugs,regular
