id,key,value,type 
480215507,highway,residential,regular
480215507,name,Savanna Road NE,regular
480215508,construction,residential,regular
480215508,highway,construction,regular
480215508,name,Savanna Common NE,regular
480215509,highway,residential,regular
480215509,name,Savanna Parade NE,regular
480215514,highway,tertiary,regular
480215514,name,88 Avenue NE,regular
480215515,highway,tertiary_link,regular
480215515,oneway,yes,regular
480301876,city,Calgary,addr
480301876,housenumber,625,addr
480301876,street,32 Avenue NE,addr
480301876,building,commercial,regular
480301876,name,FGL Sports IT Building,regular
480419195,highway,unclassified,regular
480419410,highway,residential,regular
480419410,lanes,2,regular
480419410,name,Hidden Creek Cove Northwest,regular
480419411,highway,residential,regular
480419411,lanes,2,regular
480419411,name,Hidden Creek Cove Northwest,regular
480419412,highway,residential,regular
480419412,lanes,2,regular
480419412,name,Hidden Creek Cove Northwest,regular
480419623,highway,residential,regular
480419623,lanes,2,regular
480419623,name,Covepark Bay Northeast,regular
480419862,highway,residential,regular
480419862,lanes,2,regular
480419862,name,200 Panamount Point Northwest,regular
480420034,access,private,regular
480420034,highway,residential,regular
480420034,lanes,2,regular
480420034,name,Beddington Gardens NE,regular
480420034,service,driveway,regular
480420138,highway,residential,regular
480420138,lanes,2,regular
480420138,name,Covemeadow Manor Northeast,regular
480420139,highway,residential,regular
480420139,lanes,2,regular
480420139,name,Covemeadow Manor Northeast,regular
480420140,highway,residential,regular
480420140,lanes,2,regular
480420140,name,Covemeadow Manor Northeast,regular
480420141,highway,residential,regular
480420141,lanes,2,regular
480420141,name,Covemeadow Manor Northeast,regular
480421486,highway,unclassified,regular
480421486,lanes,2,regular
480421486,name,78 Avenue Northeast,regular
480422262,highway,service,regular
480422500,highway,unclassified,regular
480422500,lanes,2,regular
480422879,highway,unclassified,regular
480422879,lanes,2,regular
480422879,oneway,yes,regular
480422880,highway,unclassified,regular
480422880,lanes,2,regular
480422881,highway,unclassified,regular
480422881,lanes,2,regular
480422881,oneway,yes,regular
480423003,highway,service,regular
480423588,highway,tertiary_link,regular
480451388,bicycle,dismount,regular
480451388,footway,crossing,regular
480451388,highway,footway,regular
480455718,bicycle,dismount,regular
480455718,foot,yes,regular
480455718,highway,footway,regular
480455718,surface,asphalt,regular
480469058,bicycle,dismount,regular
480469058,foot,yes,regular
480469058,footway,sidewalk,regular
480469058,highway,footway,regular
480469058,surface,concrete,regular
480470346,bicycle,dismount,regular
480470346,foot,yes,regular
480470346,highway,footway,regular
480470346,informal,yes,regular
480470346,surface,unpaved,regular
480473702,bicycle,dismount,regular
480473702,foot,yes,regular
480473702,footway,sidewalk,regular
480473702,highway,footway,regular
480473702,surface,concrete,regular
480473912,highway,footway,regular
480477726,bicycle,dismount,regular
480477726,crossing,unmarked,regular
480477726,foot,yes,regular
480477726,footway,crossing,regular
480477726,highway,footway,regular
480477726,surface,asphalt,regular
480492035,highway,service,regular
480492035,service,alley,regular
480492570,leisure,park,regular
480492570,name,Silverstone Road Park,regular
480492571,leisure,playground,regular
480510724,bicycle,dismount,regular
480510724,foot,yes,regular
480510724,footway,sidewalk,regular
480510724,highway,footway,regular
480510724,surface,concrete,regular
480533983,bicycle,dismount,regular
480533983,foot,yes,regular
480533983,footway,sidewalk,regular
480533983,highway,footway,regular
480533983,surface,concrete,regular
480533984,highway,footway,regular
480547471,bicycle,dismount,regular
480547471,footway,sidewalk,regular
480547471,highway,footway,regular
480547471,surface,concrete,regular
480577344,landuse,residential,regular
480577344,name,Arbour Lake Landing,regular
480577345,highway,residential,regular
480577345,oneway,no,regular
480577345,service,driveway,regular
480580091,city,Calgary,addr
480580091,housenumber,600-12024,addr
480580091,postcode,T3R 0J1,addr
480580091,province,AB,addr
480580091,street,Sarcee Trail NW,addr
480580091,building,commercial,regular
480580092,building,commercial,regular
480582063,highway,service,regular
480582063,lanes,2,regular
480582063,service,alley,regular
480582677,highway,unclassified,regular
480582677,lanes,2,regular
480585075,highway,tertiary_link,regular
480585541,highway,secondary_link,regular
480585685,highway,service,regular
480589789,highway,service,regular
480589789,oneway,yes,regular
480589791,access,private,regular
480589791,highway,service,regular
480589791,oneway,yes,regular
480589791,service,parking_aisle,regular
480589791,source,improve_osm_tn,regular
480589793,access,private,regular
480589793,highway,service,regular
480589793,service,parking_aisle,regular
480589793,source,improve_osm_tn,regular
480589795,access,private,regular
480589795,highway,service,regular
480589795,oneway,yes,regular
480589795,service,parking_aisle,regular
480589795,source,improve_osm_tn,regular
480589797,highway,service,regular
480589799,highway,service,regular
480589799,oneway,yes,regular
480589801,highway,service,regular
480589801,oneway,yes,regular
480589802,highway,service,regular
480589806,highway,service,regular
480589806,oneway,yes,regular
480589808,highway,service,regular
480589808,oneway,yes,regular
480589809,highway,service,regular
480589809,oneway,yes,regular
480589811,highway,service,regular
480589811,oneway,yes,regular
480590935,highway,service,regular
480590935,oneway,yes,regular
480590935,service,parking_aisle,regular
480590936,highway,service,regular
480590936,lanes,2,regular
480590936,service,alley,regular
480614071,highway,residential,regular
480614071,lanes,2,regular
480614071,name,Covepark Green Northeast,regular
480637908,housenumber,11588,addr
480637908,street,Sarcee Trail NW,addr
480637908,building,yes,regular
480637908,name,Costco Wholesale Calgary NW,regular
480637908,opening_hours,Mo-Fr 10:00-20:30; Sa 09:30-18:00; Su 10:00-17:30,regular
480637908,phone,+1-403-516-3701,regular
480637908,shop,supermarket,regular
480637908,website,https://www.costco.ca/warehouse-locations/nw-calgary-calgary-ab-543.html,regular
480645867,housenumber,35,addr
480645867,street,Sage Hill Gate NW,addr
480645867,building,yes,regular
480645867,name,Walmart Sage Hill Supercentre,regular
480645867,opening_hours,Mo-Su 07:00-23:00,regular
480645867,phone,+1-587-230-8411,regular
480645867,shop,supermarket,regular
480645867,website,https://www.walmart.ca/en/sage-hill-supercentre/1097,regular
480645868,highway,residential,regular
480663372,bicycle,dismount,regular
480663372,crossing,uncontrolled,regular
480663372,footway,crossing,regular
480663372,highway,footway,regular
480663372,surface,asphalt,regular
480663373,bicycle,dismount,regular
480663373,crossing,uncontrolled,regular
480663373,footway,crossing,regular
480663373,highway,footway,regular
480663373,surface,asphalt,regular
480669049,bicycle,dismount,regular
480669049,crossing,uncontrolled,regular
480669049,footway,crossing,regular
480669049,highway,footway,regular
480669049,surface,asphalt,regular
480985917,highway,tertiary,regular
480985917,junction,roundabout,regular
480985917,name,Evanston Drive NW,regular
480985917,oneway,yes,regular
481088870,highway,path,regular
481088870,incline,down,regular
481088871,highway,path,regular
481088872,access,yes,regular
481088872,bicycle,yes,regular
481088872,foot,yes,regular
481088872,highway,path,regular
481088872,motor_vehicle,no,regular
481088873,building,shed,regular
481090119,power,minor_line,regular
481095626,highway,path,regular
481095627,highway,steps,regular
481095628,highway,path,regular
481095629,highway,path,regular
481116343,access,customers,regular
481116343,amenity,parking,regular
481116343,fee,no,regular
481116343,parking,surface,regular
481116343,surface,asphalt,regular
481116344,highway,service,regular
481116344,oneway,yes,regular
481116344,service,alley,regular
481116345,highway,service,regular
481116345,oneway,yes,regular
481116345,service,driveway,regular
481405282,bicycle,dismount,regular
481405282,footway,sidewalk,regular
481405282,highway,footway,regular
481405282,surface,concrete,regular
481405283,highway,footway,regular
481405284,bicycle,dismount,regular
481405284,foot,yes,regular
481405284,footway,sidewalk,regular
481405284,highway,footway,regular
481405284,surface,concrete,regular
481405285,bicycle,dismount,regular
481405285,foot,yes,regular
481405285,footway,sidewalk,regular
481405285,highway,footway,regular
481405285,surface,concrete,regular
481405286,bicycle,dismount,regular
481405286,crossing,unmarked,regular
481405286,foot,yes,regular
481405286,footway,crossing,regular
481405286,highway,footway,regular
481405286,surface,asphalt,regular
481406933,bicycle,dismount,regular
481406933,crossing,uncontrolled,regular
481406933,foot,yes,regular
481406933,footway,crossing,regular
481406933,highway,footway,regular
481406933,surface,asphalt,regular
481406934,bicycle,dismount,regular
481406934,crossing,unmarked,regular
481406934,foot,yes,regular
481406934,footway,crossing,regular
481406934,highway,footway,regular
481406934,surface,asphalt,regular
481477927,bicycle,dismount,regular
481477927,foot,yes,regular
481477927,footway,sidewalk,regular
481477927,highway,footway,regular
481477927,surface,concrete,regular
481477928,bicycle,dismount,regular
481477928,crossing,unmarked,regular
481477928,foot,yes,regular
481477928,footway,crossing,regular
481477928,highway,footway,regular
481477928,surface,asphalt,regular
481477929,bicycle,dismount,regular
481477929,crossing,uncontrolled,regular
481477929,foot,yes,regular
481477929,footway,crossing,regular
481477929,highway,footway,regular
481477929,surface,asphalt,regular
481536502,highway,residential,regular
481536502,name,Sage Hill Gate NW,regular
481536502,oneway,yes,regular
481536502,surface,asphalt,regular
481536503,highway,residential,regular
481536503,name,Sage Hill Gate NW,regular
481536503,oneway,yes,regular
481536503,surface,asphalt,regular
481536504,highway,residential,regular
481536504,name,Sage Hill Gate NW,regular
481536504,oneway,yes,regular
481536504,surface,asphalt,regular
481536505,highway,residential,regular
481536505,name,Sage Hill Gate NW,regular
481536505,oneway,yes,regular
481536506,highway,residential,regular
481536506,name,37 Street NW,regular
481536507,highway,residential,regular
481536507,name,37 Street NW,regular
481536508,highway,residential,regular
481552275,highway,secondary,regular
481552275,name,Country Hills Boulevard NW,regular
481553985,highway,residential,regular
481553985,name,Rocky Ridge Bay NW,regular
481553985,surface,asphalt,regular
481553986,highway,residential,regular
481553986,name,Rocky Ridge Bay NW,regular
481553986,surface,asphalt,regular
481554696,attribution,GeoBase®,regular
481554696,geobase:acquisitionTechnique,GPS,regular
481554696,highway,residential,regular
481554696,is_in,"Calgary,Alberta",regular
481554696,lanes,2,regular
481554696,name,Rocky Ridge Villas NW,regular
481554696,source,Geobase_Import_2009,regular
481556900,highway,residential,regular
481556900,lanes,2,regular
481556900,name,Breton Close NW,regular
481557930,attribution,GeoBase®,regular
481557930,geobase:acquisitionTechnique,GPS,regular
481557930,highway,unclassified,regular
481557930,is_in,"Calgary,Alberta",regular
481557930,lanes,2,regular
481557930,name,Rocky Vista Gardens NW,regular
481557930,oneway,yes,regular
481557930,source,Geobase_Import_2009,regular
481558008,highway,residential,regular
481558008,lanes,1,regular
481558008,name,Edgebrook Cove NW,regular
481558008,surface,asphalt,regular
481558762,highway,residential,regular
481558762,name,Edgeridge Gate NW,regular
481558762,surface,asphalt,regular
481560833,highway,residential,regular
481560833,name,Arbour Lake Drive NW,regular
481563527,highway,residential,regular
481563527,name,Arbour Lake Way NW,regular
481563615,highway,residential,regular
481563615,name,Hidden Hills Terrace NW,regular
481563699,highway,residential,regular
481563699,name,Hidden Ranch Boulevard NW,regular
481563879,highway,residential,regular
481563879,name,Hamptons Rise NW,regular
481567539,highway,residential,regular
481567539,name,200 Hawksbrow Mews NW,regular
481568122,highway,residential,regular
481568122,lanes,2,regular
481568122,name,85 Street NW,regular
481568268,access,private,regular
481568268,highway,service,regular
481568268,service,parking_aisle,regular
481568269,access,private,regular
481568269,highway,service,regular
481568269,name,Varsity Estates Gardens Northwest,regular
481568269,service,parking_aisle,regular
481568270,access,private,regular
481568270,highway,service,regular
481568270,name,Varsity Estates Gardens Northwest,regular
481568270,service,parking_aisle,regular
481606317,bicycle,dismount,regular
481606317,foot,yes,regular
481606317,footway,sidewalk,regular
481606317,highway,footway,regular
481606317,surface,concrete,regular
481607189,bicycle,dismount,regular
481607189,foot,yes,regular
481607189,footway,sidewalk,regular
481607189,highway,footway,regular
481607189,surface,concrete,regular
481607190,bicycle,dismount,regular
481607190,crossing,unmarked,regular
481607190,foot,yes,regular
481607190,footway,crossing,regular
481607190,highway,footway,regular
481607190,surface,asphalt,regular
481607638,highway,service,regular
481607638,service,alley,regular
481624073,housenumber,357,addr
481624073,street,Tuscany Drive NW,addr
481624073,building,school,regular
481624074,housenumber,357,addr
481624074,street,Tuscany Drive NW,addr
481624074,amenity,school,regular
481624074,description,"grades K-3, regular programs",regular
481624074,name,Eric Harvie School,regular
481624074,operator,Calgary Board of Education,regular
481624074,phone,+1-403-817-3532,regular
481624074,website,http://cbe.ab.ca/ericharvie,regular
481661648,bicycle,dismount,regular
481661648,foot,yes,regular
481661648,footway,sidewalk,regular
481661648,highway,footway,regular
481661648,surface,concrete,regular
481661649,bicycle,dismount,regular
481661649,crossing,unmarked,regular
481661649,foot,yes,regular
481661649,footway,crossing,regular
481661649,highway,footway,regular
481661649,surface,asphalt,regular
481661650,bicycle,dismount,regular
481661650,foot,yes,regular
481661650,footway,sidewalk,regular
481661650,highway,footway,regular
481661650,surface,concrete,regular
481661651,bicycle,dismount,regular
481661651,crossing,uncontrolled,regular
481661651,foot,yes,regular
481661651,footway,crossing,regular
481661651,highway,footway,regular
481661651,surface,asphalt,regular
481681981,area,yes,regular
481681981,man_made,pier,regular
481681983,area,yes,regular
481681983,man_made,pier,regular
481681985,highway,service,regular
481681988,access,private,regular
481681988,amenity,parking,regular
481681988,name,Arbor Lake Residents Association parking,regular
481681988,parking,surface,regular
481681988,surface,asphalt,regular
481681991,highway,footway,regular
481681994,bridge,yes,regular
481681994,highway,footway,regular
481681994,layer,1,regular
481681996,highway,footway,regular
481681997,man_made,pier,regular
481682000,man_made,pier,regular
481682001,access,private,regular
481682001,capacity,3,regular
481682001,leisure,pitch,regular
481682001,sport,tennis,regular
481686469,bicycle,dismount,regular
481686469,crossing,uncontrolled,regular
481686469,foot,yes,regular
481686469,footway,crossing,regular
481686469,highway,footway,regular
481686469,surface,asphalt,regular
481686470,bicycle,dismount,regular
481686470,crossing,uncontrolled,regular
481686470,foot,yes,regular
481686470,footway,crossing,regular
481686470,highway,footway,regular
481686470,surface,asphalt,regular
481686471,bicycle,dismount,regular
481686471,crossing,uncontrolled,regular
481686471,foot,yes,regular
481686471,footway,crossing,regular
481686471,highway,footway,regular
481686471,surface,asphalt,regular
481686472,bicycle,dismount,regular
481686472,crossing,uncontrolled,regular
481686472,foot,yes,regular
481686472,footway,crossing,regular
481686472,highway,footway,regular
481686472,surface,asphalt,regular
481688881,bicycle,dismount,regular
481688881,foot,yes,regular
481688881,footway,sidewalk,regular
481688881,highway,footway,regular
481688881,surface,concrete,regular
481688882,bicycle,dismount,regular
481688882,foot,yes,regular
481688882,footway,sidewalk,regular
481688882,highway,footway,regular
481688882,surface,concrete,regular
481688883,bicycle,dismount,regular
481688883,crossing,uncontrolled,regular
481688883,footway,crossing,regular
481688883,highway,footway,regular
481688883,surface,asphalt,regular
481688884,bicycle,dismount,regular
481688884,crossing,uncontrolled,regular
481688884,footway,crossing,regular
481688884,highway,footway,regular
481688884,surface,asphalt,regular
481688885,bicycle,dismount,regular
481688885,crossing,uncontrolled,regular
481688885,footway,crossing,regular
481688885,highway,footway,regular
481688885,surface,asphalt,regular
481688886,bicycle,dismount,regular
481688886,foot,yes,regular
481688886,footway,sidewalk,regular
481688886,highway,footway,regular
481688886,surface,concrete,regular
481688887,bicycle,dismount,regular
481688887,crossing,uncontrolled,regular
481688887,footway,crossing,regular
481688887,highway,footway,regular
481688887,surface,asphalt,regular
481689067,bicycle,dismount,regular
481689067,crossing,uncontrolled,regular
481689067,footway,crossing,regular
481689067,highway,footway,regular
481689067,surface,asphalt,regular
481689068,bicycle,dismount,regular
481689068,crossing,unmarked,regular
481689068,footway,crossing,regular
481689068,highway,footway,regular
481689068,surface,asphalt,regular
481689069,bicycle,dismount,regular
481689069,crossing,unmarked,regular
481689069,footway,crossing,regular
481689069,highway,footway,regular
481689069,surface,asphalt,regular
481815142,bicycle,dismount,regular
481815142,crossing,uncontrolled,regular
481815142,footway,crossing,regular
481815142,highway,footway,regular
481815142,surface,asphalt,regular
481816956,bicycle,dismount,regular
481816956,crossing,unmarked,regular
481816956,foot,yes,regular
481816956,footway,crossing,regular
481816956,highway,footway,regular
481816957,bicycle,dismount,regular
481816957,foot,yes,regular
481816957,footway,sidewalk,regular
481816957,highway,footway,regular
481816957,surface,concrete,regular
481816958,bicycle,dismount,regular
481816958,crossing,unmarked,regular
481816958,footway,crossing,regular
481816958,highway,footway,regular
481816958,surface,asphalt,regular
481816959,bicycle,dismount,regular
481816959,crossing,uncontrolled,regular
481816959,footway,crossing,regular
481816959,highway,footway,regular
481816959,surface,asphalt,regular
481816960,highway,footway,regular
481823099,highway,service,regular
481823828,bicycle,dismount,regular
481823828,crossing,unmarked,regular
481823828,footway,crossing,regular
481823828,highway,footway,regular
481823828,surface,asphalt,regular
481823829,bicycle,dismount,regular
481823829,crossing,unmarked,regular
481823829,footway,crossing,regular
481823829,highway,footway,regular
481823829,surface,asphalt,regular
481823830,bicycle,dismount,regular
481823830,crossing,uncontrolled,regular
481823830,footway,crossing,regular
481823830,highway,footway,regular
481823830,surface,asphalt,regular
481823831,bicycle,dismount,regular
481823831,crossing,unmarked,regular
481823831,footway,crossing,regular
481823831,highway,footway,regular
481823831,surface,asphalt,regular
481823832,bicycle,dismount,regular
481823832,crossing,unmarked,regular
481823832,footway,crossing,regular
481823832,highway,footway,regular
481823832,surface,asphalt,regular
481823833,bicycle,dismount,regular
481823833,foot,yes,regular
481823833,footway,sidewalk,regular
481823833,highway,footway,regular
481823833,surface,concrete,regular
481867282,bicycle,dismount,regular
481867282,crossing,unmarked,regular
481867282,foot,yes,regular
481867282,footway,crossing,regular
481867282,highway,footway,regular
481867282,surface,asphalt,regular
481873014,landuse,residential,regular
481873014,name,Mosaic Mercado,regular
481889512,bicycle,yes,regular
481889512,fixme,may or may not still exist as of late 2016,regular
481889512,foot,yes,regular
481889512,highway,path,regular
481889512,scale,1,mtb
481889512,surface,unpaved,regular
481889512,width,0.8,regular
481889513,construction,park,regular
481889513,description,will be part of new Dale Hodges Park,regular
481889513,landuse,construction,regular
481889513,name,Klippert gravel pit reclamation & storm water pond construction,regular
482000610,highway,residential,regular
482000610,lanes,2,regular
482000610,name,67 Street NW,regular
482000610,surface,asphalt,regular
482041668,bicycle,yes,regular
482041668,catmp-RoadID,2291,regular
482041668,emergency,no,regular
482041668,foot,yes,regular
482041668,garmin_road_class,0,regular
482041668,garmin_type,0x16,regular
482041668,goods,no,regular
482041668,hgv,no,regular
482041668,highway,footway,regular
482041668,maxspeed,20,regular
482041668,motorcar,no,regular
482041668,psv,no,regular
482041668,source,Calgary Area Trail Mapping Project,regular
482041668,taxi,no,regular
482233448,construction,residential,regular
482233448,highway,residential,regular
482233448,name,Evansview Road NW,regular
482233448,noexit,yes,regular
482233449,highway,residential,regular
482233449,name,Sherwood Square NW,regular
482237250,highway,residential,regular
482237250,name,Hidden Spring Court NW,regular
482242039,highway,residential,regular
482242039,name,Panorama Hills Circle NW,regular
482242039,oneway,yes,regular
482242040,highway,residential,regular
482242040,name,Panorama Hills Gate NW,regular
482242040,oneway,yes,regular
482242041,highway,residential,regular
482242041,name,Country Hills Close NW,regular
482242042,highway,residential,regular
482242042,name,Country Hills Court NW,regular
482243597,highway,residential,regular
482243597,name,Panorama Hills Mews NW,regular
482243597,oneway,yes,regular
482243598,highway,residential,regular
482243598,name,Panorama Hills View NW,regular
482243598,oneway,yes,regular
482246455,highway,residential,regular
482246455,name,Panamount Crescent NW,regular
482246456,highway,residential,regular
482246456,name,Panamount Drive NW,regular
482246457,highway,residential,regular
482246457,name,Panamount Hill NW,regular
482246582,highway,residential,regular
482246582,name,Country Hills Court NW,regular
482254916,highway,residential,regular
482254916,name,Covehaven Gardens NE,regular
482334102,area,yes,regular
482334102,highway,pedestrian,regular
482334771,bicycle,yes,regular
482334771,foot,yes,regular
482334771,highway,cycleway,regular
482334771,surface,paved,regular
482334772,bicycle,dismount,regular
482334772,button_operated,yes,regular
482334772,crossing,traffic_signals,regular
482334772,footway,crossing,regular
482334772,highway,footway,regular
482334772,surface,asphalt,regular
482334773,bicycle,dismount,regular
482334773,crossing,uncontrolled,regular
482334773,footway,crossing,regular
482334773,highway,footway,regular
482334773,surface,asphalt,regular
482334774,bicycle,dismount,regular
482334774,footway,sidewalk,regular
482334774,highway,footway,regular
482334774,surface,concrete,regular
482334775,bicycle,dismount,regular
482334775,crossing,uncontrolled,regular
482334775,footway,crossing,regular
482334775,highway,footway,regular
482334775,surface,asphalt,regular
482334776,bicycle,dismount,regular
482334776,crossing,uncontrolled,regular
482334776,footway,crossing,regular
482334776,highway,footway,regular
482334776,surface,asphalt,regular
482334777,bicycle,dismount,regular
482334777,footway,sidewalk,regular
482334777,highway,footway,regular
482334777,surface,concrete,regular
482334778,bicycle,dismount,regular
482334778,footway,sidewalk,regular
482334778,highway,footway,regular
482334778,surface,concrete,regular
482334779,bicycle,dismount,regular
482334779,crossing,uncontrolled,regular
482334779,footway,crossing,regular
482334779,highway,footway,regular
482334779,surface,asphalt,regular
482334780,bicycle,dismount,regular
482334780,footway,sidewalk,regular
482334780,highway,footway,regular
482334780,surface,concrete,regular
482401610,highway,residential,regular
482401610,lanes,2,regular
482401610,name,Buckboard Road NW,regular
482401610,surface,asphalt,regular
482401611,highway,residential,regular
482401611,lanes,2,regular
482401611,name,Dalhousie Road NW,regular
482401611,surface,asphalt,regular
482401612,highway,residential,regular
482401612,lanes,2,regular
482401612,name,Dalhousie Road NW,regular
482401612,surface,asphalt,regular
482513420,highway,service,regular
482513420,service,alley,regular
482514357,bridge,yes,regular
482514357,highway,primary_link,regular
482514357,lanes,1,regular
482514357,oneway,yes,regular
482530086,highway,footway,regular
482530087,bicycle,dismount,regular
482530087,crossing,uncontrolled,regular
482530087,footway,crossing,regular
482530087,highway,footway,regular
482530087,surface,asphalt,regular
482530088,bicycle,dismount,regular
482530088,crossing,uncontrolled,regular
482530088,footway,crossing,regular
482530088,highway,footway,regular
482530088,surface,asphalt,regular
482530089,bicycle,dismount,regular
482530089,crossing,uncontrolled,regular
482530089,footway,crossing,regular
482530089,highway,footway,regular
482530089,surface,asphalt,regular
482530090,bicycle,dismount,regular
482530090,footway,sidewalk,regular
482530090,highway,footway,regular
482530090,surface,concrete,regular
482547859,bicycle,dismount,regular
482547859,crossing,traffic_signals,regular
482547859,footway,crossing,regular
482547859,highway,footway,regular
482547859,surface,asphalt,regular
482548678,bicycle,dismount,regular
482548678,crossing,traffic_signals,regular
482548678,footway,crossing,regular
482548678,highway,footway,regular
482548682,highway,footway,regular
482548682,surface,asphalt,regular
482550338,footway,sidewalk,regular
482550338,highway,footway,regular
482550339,bicycle,dismount,regular
482550339,crossing,uncontrolled,regular
482550339,footway,crossing,regular
482550339,highway,footway,regular
482550339,surface,asphalt,regular
482550340,footway,crossing,regular
482550340,highway,footway,regular
482550341,bicycle,dismount,regular
482550341,crossing,uncontrolled,regular
482550341,footway,crossing,regular
482550341,highway,footway,regular
482550341,surface,asphalt,regular
482676414,leisure,park,regular
482676416,natural,water,regular
482676416,water,pond,regular
482677303,highway,footway,regular
482677303,surface,asphalt,regular
482678529,fixme,east boundary pretty dubious,regular
482678529,leisure,park,regular
483179795,highway,secondary_link,regular
483179795,oneway,yes,regular
484646230,highway,residential,regular
484646230,name,Hidden Valley Grove NW,regular
484646230,oneway,yes,regular
484646371,highway,tertiary,regular
484646371,name,Hidden Valley Link NW,regular
484646371,oneway,yes,regular
484646407,highway,residential,regular
484646407,name,Hidden Spring Green NW,regular
484647169,highway,residential,regular
484647169,name,200 Hidden Springs Mews NW,regular
484648964,highway,service,regular
484648965,highway,service,regular
484649305,leisure,park,regular
484649306,leisure,park,regular
484730059,landuse,residential,regular
484730059,name,Hanson Creek Manor,regular
484735901,highway,residential,regular
484735901,lanes,2,regular
484735901,name,Panorama Hills Rise NW,regular
484735901,surface,asphalt,regular
484736397,attribution,GeoBase®,regular
484736397,geobase:acquisitionTechnique,GPS,regular
484736397,highway,residential,regular
484736397,is_in,"Calgary,Alberta",regular
484736397,lanes,2,regular
484736397,name,Panorama Hills Green NW,regular
484736397,oneway,yes,regular
484736397,source,Geobase_Import_2009,regular
484739707,landuse,residential,regular
484739707,name,Sandpoint Park,regular
484741311,landuse,residential,regular
484741311,name,Horizon Village MacEwan Glen,regular
484742774,landuse,residential,regular
484742774,name,Mosaic Toscana,regular
484743774,bicycle,yes,regular
484743774,foot,yes,regular
484743774,highway,footway,regular
484743774,surface,asphalt,regular
485286287,highway,service,regular
485286287,lanes,2,regular
485286287,oneway,yes,regular
485609255,highway,residential,regular
485609255,name,Sceptre Close NW,regular
485609255,oneway,yes,regular
485609824,attribution,GeoBase®,regular
485609824,geobase:acquisitionTechnique,GPS,regular
485609824,highway,residential,regular
485609824,is_in,"Calgary,Alberta",regular
485609824,lanes,2,regular
485609824,name,MacEwan Ridge Gate NW,regular
485609824,oneway,yes,regular
485609824,source,Geobase_Import_2009,regular
485609974,highway,residential,regular
485609974,name,Citadel Manor NW,regular
485609974,oneway,yes,regular
485611149,bicycle,dismount,regular
485611149,footway,sidewalk,regular
485611149,highway,footway,regular
485612533,leisure,park,regular
485679341,highway,service,regular
485679478,highway,service,regular
485680443,leisure,park,regular
485680845,leisure,pitch,regular
485680845,sport,soccer,regular
485680846,leisure,pitch,regular
485680846,sport,soccer,regular
485680847,leisure,pitch,regular
485680847,sport,soccer,regular
485682592,housenumber,640,addr
485682592,street,Northmount Drive NW,addr
485682592,amenity,school,regular
485682592,description,"grades K-6, regular programs",regular
485682592,name,Cambrian Heights School,regular
485682592,operator,Calgary Board of Education,regular
485682592,phone,+1-403-777-6150,regular
485682592,website,http://schools.cbe.ab.ca/b208/default.htm,regular
485682593,leisure,playground,regular
485682594,housenumber,600,addr
485682594,street,Northmount Drive NW,addr
485682594,amenity,community_centre,regular
485682594,building,yes,regular
485682594,name,Cambrian Heights Community Centre,regular
485682594,operator,Cambrian Heights Community Association,regular
485682594,website,http://cambrianheightscommunity.com/,regular
485682595,leisure,park,regular
485682596,highway,service,regular
485682597,amenity,parking,regular
485682597,name,Cambrian Heights Community Centre parking,regular
485683162,bicycle,yes,regular
485683162,highway,service,regular
485683162,service,alley,regular
485683162,source,Bing,regular
485683163,housenumber,635,addr
485683163,street,Northmount Drive NW,addr
485683163,building,college,regular
485683164,housenumber,635,addr
485683164,street,Northmount Drive NW,addr
485683164,amenity,college,regular
485683164,name,Alberta Bible College,regular
485683164,website,https://www.abccampus.ca/,regular
485683465,leisure,park,regular
485684267,highway,service,regular
485685147,highway,service,regular
485686811,housenumber,3826,addr
485686811,street,Collingwood Drive NW,addr
485686811,amenity,school,regular
485686811,description,"grades K-5, programs: Spanish Bilingual",regular
485686811,name,Collingwood School,regular
485686811,operator,Calgary Board of Education,regular
485686813,highway,service,regular
485686813,oneway,yes,regular
485686814,leisure,playground,regular
485691535,housenumber,3525,addr
485691535,street,50 Street NW,addr
485691535,building,school,regular
485735519,housenumber,3204,addr
485735519,street,Collingwood Drive NW,addr
485735519,golf,driving_range,regular
485735519,leisure,golf_course,regular
485735519,name,Confederation Park Driving Range,regular
485735519,operator,City of Calgary,regular
485736295,barrier,fence,regular
485744341,barrier,fence,regular
485744341,fence_type,chain_link,regular
485744364,leisure,park,regular
485745853,housenumber,625,addr
485745853,street,10 Street NW,addr
485745853,description,unfenced; City designation CAM-002,regular
485745853,leisure,dog_park,regular
485745853,name,Cambrian Heights Off-Leash Area 2,regular
485746110,leisure,park,regular
485746642,leisure,playground,regular
485746643,leaf_cycle,evergreen,regular
485746643,leaf_type,needleleaved,regular
485746643,natural,tree_row,regular
485746758,highway,residential,regular
485746758,name,39 Avenue NW,regular
485747832,highway,service,regular
485747832,maxspeed,20,regular
485949007,highway,secondary,regular
485949007,lanes,4,regular
485949007,lit,yes,regular
485949007,name,Centre Street N,regular
485962674,barrier,wall,regular
485962674,wall,noise_barrier,regular
485962843,bicycle,yes,regular
485962843,foot,yes,regular
485962843,highway,cycleway,regular
485962843,surface,asphalt,regular
485963243,bicycle,yes,regular
485963243,foot,yes,regular
485963243,highway,cycleway,regular
485963243,surface,asphalt,regular
485963630,barrier,wall,regular
485963630,wall,noise_barrier,regular
485963631,barrier,fence,regular
485964243,barrier,fence,regular
